Product_Group,Product_line,Customer_region,Customer_country,Quarter_year,Volume_kg,Revenue_eur,Gross Margin_eur
TIMBER,TIMBER 420/4028,Asia Pacific,Malaysia,Q3 2022,13130,13757.501,7302.7355
TIMBER,TIMBER 420/4028,Asia Pacific,Malaysia,Q3 2022,0,0,-1.007
TIMBER,TIMBER 420/4028,Asia Pacific,Malaysia,Q3 2022,0,0,-53.2
TIMBER,TIMBER 420/4028,Asia Pacific,Malaysia,Q4 2022,13130,14134.1665,6905.246
TIMBER,TIMBER 420/4028,Asia Pacific,New Zealand,Q3 2022,7070,25931.219,20011.4175
TIMBER,TIMBER 420/4028,Asia Pacific,New Zealand,Q3 2022,11312,41029.531,31602.0445
TIMBER,TIMBER 420/4028,Asia Pacific,New Zealand,Q3 2022,7070,25283.1955,19590.3775
TIMBER,TIMBER 420/4028,Asia Pacific,New Zealand,Q4 2022,11312,40572.41,30305.608
TIMBER,TIMBER 420/4028,Asia Pacific,New Zealand,Q4 2022,9898,36778.5565,25161.0635
TIMBER,TIMBER 420/4028,Asia Pacific,New Zealand,Q4 2022,14140,54050.307,36961.08
TIMBER,TIMBER 420/4028,Asia Pacific,Thailand,Q3 2022,1313,3248.8005,2214.906
TIMBER,TIMBER 420/4028,Asia Pacific,Taiwan,Q3 2022,1010,2072.0545,315.381
TIMBER,TIMBER 420/4028,Asia Pacific,Taiwan,Q3 2022,2020,4212.87,3442.9995
TIMBER,TIMBER 420/4028,Asia Pacific,Taiwan,Q3 2022,2020,4157.96,3098.6435
TIMBER,TIMBER 420/4028,Asia Pacific,Taiwan,Q4 2022,2020,4179.791,3138.192
TIMBER,TIMBER 420/4028,Asia Pacific,Taiwan,Q4 2022,2020,4197.8885,3153.5915
TIMBER,TIMBER 420/4028,Asia Pacific,Taiwan,Q4 2022,0,0,-23.636
TIMBER,TIMBER 420/4028,EMEA,Bosnia-Herz.,Q3 2022,2626,5928,3303.283
TIMBER,TIMBER 420/4028,EMEA,Bosnia-Herz.,Q4 2022,2320.98,4717.985,2770.6845
TIMBER,TIMBER 420/4028,EMEA,Bosnia-Herz.,Q4 2022,2626,5928,3223.806
TIMBER,TIMBER 420/4028,EMEA,Spain,Q3 2022,20907,24462.5,3262.2715
TIMBER,TIMBER 420/4028,EMEA,Spain,Q3 2022,23231.01,33687.855,6761.34
TIMBER,TIMBER 420/4028,EMEA,Spain,Q3 2022,21844.28,31231.82,9488.087
TIMBER,TIMBER 420/4028,EMEA,Spain,Q4 2022,14039,22515,5867.884
TIMBER,TIMBER 420/4028,EMEA,Spain,Q4 2022,19305.14,31935.01,9913.5825
TIMBER,TIMBER 420/4028,EMEA,Spain,Q4 2022,11040.31,15082.39,2954.0345
TIMBER,TIMBER 420/4028,EMEA,Finland,Q3 2022,3978,6658.08,3731.5609
TIMBER,TIMBER 420/4028,EMEA,Finland,Q3 2022,2652,4438.72,2253.5622
TIMBER,TIMBER 420/4028,EMEA,Finland,Q3 2022,1326,2219.36,1318.0651
TIMBER,TIMBER 420/4028,EMEA,Finland,Q4 2022,2652,4438.72,2510.9032
TIMBER,TIMBER 420/4028,EMEA,Finland,Q4 2022,3080.4,5730.178,3026.0605
TIMBER,TIMBER 420/4028,EMEA,Finland,Q3 2022,29694,38114.95,15094.0655
TIMBER,TIMBER 420/4028,EMEA,Finland,Q3 2022,36602.4,45976.0575,21132.5505
TIMBER,TIMBER 420/4028,EMEA,Finland,Q3 2022,29189,58217.102,36554.2425
TIMBER,TIMBER 420/4028,EMEA,Finland,Q4 2022,18382,35664.045,23046.392
TIMBER,TIMBER 420/4028,EMEA,Finland,Q4 2022,17877,30123.645,17922.909
TIMBER,TIMBER 420/4028,EMEA,Finland,Q4 2022,23129,30017.2545,14887.2505
TIMBER,TIMBER 420/4028,EMEA,France,Q3 2022,10100,10044.255,4269.7465
TIMBER,TIMBER 420/4028,EMEA,France,Q3 2022,21327.16,26001.329,11275.208
TIMBER,TIMBER 420/4028,EMEA,France,Q3 2022,7585.1,8613.194,4604.8875
TIMBER,TIMBER 420/4028,EMEA,France,Q4 2022,5964.05,6873.6965,3466.6165
TIMBER,TIMBER 420/4028,EMEA,France,Q4 2022,7701.25,9323.623,5016.2945
TIMBER,TIMBER 420/4028,EMEA,France,Q4 2022,4767.2,4840.573,1385.233
TIMBER,TIMBER 420/4028,EMEA,United Kingdom,Q3 2022,28560,41918.6373,18037.2373
TIMBER,TIMBER 420/4028,EMEA,United Kingdom,Q4 2022,28560,42116.333,20804.3078
TIMBER,TIMBER 420/4028,EMEA,United Kingdom,Q3 2022,34340,36614.558,18912.4195
TIMBER,TIMBER 420/4028,EMEA,United Kingdom,Q3 2022,30098,27180.9915,13376.4655
TIMBER,TIMBER 420/4028,EMEA,United Kingdom,Q3 2022,19190,19517.6265,9039.2595
TIMBER,TIMBER 420/4028,EMEA,United Kingdom,Q4 2022,26664,32767.723,17510.381
TIMBER,TIMBER 420/4028,EMEA,United Kingdom,Q4 2022,23836,22955.895,11029.253
TIMBER,TIMBER 420/4028,EMEA,United Kingdom,Q4 2022,13332,19467.3525,11585.725
TIMBER,TIMBER 420/4028,EMEA,Italy,Q3 2022,12095.76,22754.4,13494.294
TIMBER,TIMBER 420/4028,EMEA,Italy,Q3 2022,3227.96,3792.4,1717.3435
TIMBER,TIMBER 420/4028,EMEA,Italy,Q3 2022,5039.9,9481,5856.674
TIMBER,TIMBER 420/4028,EMEA,Italy,Q4 2022,7360.88,13229.7,7833.339
TIMBER,TIMBER 420/4028,EMEA,Italy,Q4 2022,10705.495,17841.95,9100.354
TIMBER,TIMBER 420/4028,EMEA,Lithuania,Q3 2022,0,0,10.222
TIMBER,TIMBER 420/4028,EMEA,Norway,Q3 2022,0,0,-443.783
TIMBER,TIMBER 420/4028,EMEA,Poland,Q3 2022,59173.88,22067.3505,4838.369
TIMBER,TIMBER 420/4028,EMEA,Poland,Q3 2022,50181.85,19797.867,5370.692
TIMBER,TIMBER 420/4028,EMEA,Poland,Q3 2022,51383.75,21081.0985,6632.6435
TIMBER,TIMBER 420/4028,EMEA,Poland,Q4 2022,53817.85,23029.9475,6976.6575
TIMBER,TIMBER 420/4028,EMEA,Poland,Q4 2022,54014.8,27306.6385,9486.149
TIMBER,TIMBER 420/4028,EMEA,Poland,Q4 2022,55449,26082.516,6957.5245
TIMBER,TIMBER 420/4028,EMEA,Portugal,Q3 2022,25628.75,6242.146,-14236.339
TIMBER,TIMBER 420/4028,EMEA,Serbia,Q4 2022,1111,2513.9565,85.519
TIMBER,TIMBER 420/4028,EMEA,Russian Fed.,Q3 2022,2652,3834.5458,2247.199
TIMBER,TIMBER 420/4028,EMEA,Russian Fed.,Q4 2022,2652,3821.8,1801.7459
TIMBER,TIMBER 420/4028,EMEA,Russian Fed.,Q4 2022,2652,3769.3133,1969.6044
TIMBER,TIMBER 420/4028,EMEA,Russian Fed.,Q3 2022,27573,54947.7625,29795.287
TIMBER,TIMBER 420/4028,EMEA,Russian Fed.,Q3 2022,3737,6564.0535,1445.3395
TIMBER,TIMBER 420/4028,EMEA,Russian Fed.,Q3 2022,12625,25377.4165,12252.5395
TIMBER,TIMBER 420/4028,EMEA,Russian Fed.,Q4 2022,7373,14995.256,7249.26
TIMBER,TIMBER 420/4028,EMEA,Russian Fed.,Q4 2022,18584,38712.5475,21556.2885
TIMBER,TIMBER 420/4028,EMEA,Russian Fed.,Q4 2022,18786,34592.065,15669.4995
TIMBER,TIMBER 420/4028,EMEA,Sweden,Q3 2022,12524,16782.7,4683.5285
TIMBER,TIMBER 420/4028,EMEA,Sweden,Q3 2022,5050,6672.8,2380.0635
TIMBER,TIMBER 420/4028,EMEA,Sweden,Q3 2022,12928,17293.724,7067.9525
TIMBER,TIMBER 420/4028,EMEA,Sweden,Q4 2022,11514,16002.75,6417.972
TIMBER,TIMBER 420/4028,EMEA,Sweden,Q4 2022,14443,21353.15,11596.9825
TIMBER,TIMBER 420/4028,EMEA,Sweden,Q4 2022,19796,24204.1,6145.9965
TIMBER,TIMBER 420/4028,EMEA,Turkey,Q3 2022,0,-11970,-11970
TIMBER,TIMBER 420/4028,North America,Canada,Q3 2022,5100,6821.1564,1157.3943
TIMBER,TIMBER 420/4028,North America,Canada,Q4 2022,5100,6885.5644,1101.4059
TIMBER,TIMBER 420/4028,North America,Canada,Q3 2022,50522.60279,100542.8605,48415.173
TIMBER,TIMBER 420/4028,North America,Canada,Q3 2022,72299.93797,137791.99,53715.7265
TIMBER,TIMBER 420/4028,North America,Canada,Q3 2022,69902.81407,113977.0575,55647.352
TIMBER,TIMBER 420/4028,North America,Canada,Q4 2022,109692.4579,168642.936,72195.06
TIMBER,TIMBER 420/4028,North America,Canada,Q4 2022,85719.82615,174069.716,66160.0805
TIMBER,TIMBER 420/4028,North America,Canada,Q4 2022,91476.39084,171728.593,81008.1815
TIMBER,TIMBER 420/4028,North America,Guatemala,Q4 2022,18955.276,34114.8895,7836.4835
TIMBER,TIMBER 420/4028,North America,USA,Q4 2022,7495.15584,9829.0391,6980.6535
TIMBER,TIMBER 420/4028,North America,USA,Q3 2022,338120.5391,488534.574,205616.2805
TIMBER,TIMBER 420/4028,North America,USA,Q3 2022,374132.7648,530683.5755,218205.2625
TIMBER,TIMBER 420/4028,North America,USA,Q3 2022,384521.2723,601950.8845,258197.954
TIMBER,TIMBER 420/4028,North America,USA,Q4 2022,413889.9069,679970.7745,287738.1375
TIMBER,TIMBER 420/4028,North America,USA,Q4 2022,387784.0096,610865.428,232956.6535
TIMBER,TIMBER 420/4028,North America,USA,Q4 2022,330614.7029,522917.658,223810.557
TIMBER,TIMBER 4419Mo,Asia Pacific,Australia,Q3 2022,78729.5,60775.946,26637.1545
TIMBER,TIMBER 4419Mo,Asia Pacific,Australia,Q3 2022,61519.1,47992.5655,20945.3055
TIMBER,TIMBER 4419Mo,Asia Pacific,Australia,Q3 2022,64357.2,47467.7,20046.349
TIMBER,TIMBER 4419Mo,Asia Pacific,Australia,Q4 2022,81032.3,52558.3795,7931.2745
TIMBER,TIMBER 4419Mo,Asia Pacific,Australia,Q4 2022,74699.6,57248.349,23142.285
TIMBER,TIMBER 4419Mo,Asia Pacific,Australia,Q4 2022,77366,59563.195,24147.6985
TIMBER,TIMBER 4419Mo,Asia Pacific,China,Q3 2022,1754895.2,542599.0455,125838.501
TIMBER,TIMBER 4419Mo,Asia Pacific,China,Q3 2022,2010536.3,626292.6965,156959.9975
TIMBER,TIMBER 4419Mo,Asia Pacific,China,Q3 2022,2016566,610097.391,147207.668
TIMBER,TIMBER 4419Mo,Asia Pacific,China,Q4 2022,1763480.2,542583.779,130651.5145
TIMBER,TIMBER 4419Mo,Asia Pacific,China,Q4 2022,1763237.8,549786.3085,133985.701
TIMBER,TIMBER 4419Mo,Asia Pacific,China,Q4 2022,1739967.4,549106.213,142355.7995
TIMBER,TIMBER 4419Mo,Asia Pacific,Indonesia,Q3 2022,856772.9,285671.403,111001.04
TIMBER,TIMBER 4419Mo,Asia Pacific,Indonesia,Q3 2022,1046486.25,352865.1025,146914.878
TIMBER,TIMBER 4419Mo,Asia Pacific,Indonesia,Q3 2022,731189.5,247256.9085,93500.2255
TIMBER,TIMBER 4419Mo,Asia Pacific,Indonesia,Q4 2022,882992.5,286069.681,121289.521
TIMBER,TIMBER 4419Mo,Asia Pacific,Indonesia,Q4 2022,835415.44,284446.1405,114145.7965
TIMBER,TIMBER 4419Mo,Asia Pacific,Indonesia,Q4 2022,966059.95,325942.587,133460.978
TIMBER,TIMBER 4419Mo,Asia Pacific,India,Q3 2022,0,0,-0.2755
TIMBER,TIMBER 4419Mo,Asia Pacific,India,Q3 2022,0,0,0.3895
TIMBER,TIMBER 4419Mo,Asia Pacific,India,Q4 2022,32320,8276.096,1499.366
TIMBER,TIMBER 4419Mo,Asia Pacific,Japan,Q3 2022,361820.38,251486.223,73342.204
TIMBER,TIMBER 4419Mo,Asia Pacific,Japan,Q3 2022,374241.36,269063.047,78013.43
TIMBER,TIMBER 4419Mo,Asia Pacific,Japan,Q3 2022,361217.41,268141.072,90240.652
TIMBER,TIMBER 4419Mo,Asia Pacific,Japan,Q4 2022,422093.14,302600.9825,88694.3655
TIMBER,TIMBER 4419Mo,Asia Pacific,Japan,Q4 2022,374043.4,264663.749,72471.5195
TIMBER,TIMBER 4419Mo,Asia Pacific,Japan,Q4 2022,299324.61,211905.1285,54390.0555
TIMBER,TIMBER 4419Mo,Asia Pacific,South Korea,Q3 2022,168407.4,104722.1955,32538.925
TIMBER,TIMBER 4419Mo,Asia Pacific,South Korea,Q3 2022,165397.6,108053.9405,33595.1255
TIMBER,TIMBER 4419Mo,Asia Pacific,South Korea,Q3 2022,150015.3,87689.769,31484.4155
TIMBER,TIMBER 4419Mo,Asia Pacific,South Korea,Q4 2022,207514.6,120609.245,42284.0725
TIMBER,TIMBER 4419Mo,Asia Pacific,South Korea,Q4 2022,201988.89,122969.7575,45921.4895
TIMBER,TIMBER 4419Mo,Asia Pacific,South Korea,Q4 2022,214604.8,125622.395,44964.545
TIMBER,TIMBER 4419Mo,Asia Pacific,Malaysia,Q3 2022,808,305.14,146.224
TIMBER,TIMBER 4419Mo,Asia Pacific,Malaysia,Q3 2022,16160,5258.3545,2403.6045
TIMBER,TIMBER 4419Mo,Asia Pacific,Malaysia,Q3 2022,16160,5313.1315,2403.443
TIMBER,TIMBER 4419Mo,Asia Pacific,Malaysia,Q4 2022,32320,10795.724,5080.4385
TIMBER,TIMBER 4419Mo,Asia Pacific,Malaysia,Q4 2022,0,0,-281.7035
TIMBER,TIMBER 4419Mo,Asia Pacific,Malaysia,Q4 2022,32320,10865.739,4992.9625
TIMBER,TIMBER 4419Mo,Asia Pacific,New Zealand,Q3 2022,12503.8,12795.6925,5700.722
TIMBER,TIMBER 4419Mo,Asia Pacific,New Zealand,Q3 2022,11089.8,11204.4615,4794.2985
TIMBER,TIMBER 4419Mo,Asia Pacific,New Zealand,Q3 2022,3181.5,3851.0625,2183.746
TIMBER,TIMBER 4419Mo,Asia Pacific,New Zealand,Q4 2022,18826.4,19779.627,10009.466
TIMBER,TIMBER 4419Mo,Asia Pacific,New Zealand,Q4 2022,2121,2681.0425,1391.864
TIMBER,TIMBER 4419Mo,Asia Pacific,New Zealand,Q4 2022,16856.9,18197.193,8012.8985
TIMBER,TIMBER 4419Mo,Asia Pacific,Thailand,Q3 2022,215271.4,124284.8805,60205.6895
TIMBER,TIMBER 4419Mo,Asia Pacific,Thailand,Q3 2022,206605.6,126018.051,59604.6625
TIMBER,TIMBER 4419Mo,Asia Pacific,Thailand,Q3 2022,167427.7,96787.6625,44780.5585
TIMBER,TIMBER 4419Mo,Asia Pacific,Thailand,Q4 2022,236905.6,134036.1745,59531.3795
TIMBER,TIMBER 4419Mo,Asia Pacific,Thailand,Q4 2022,253158.52,140765.1575,59185.3515
TIMBER,TIMBER 4419Mo,Asia Pacific,Thailand,Q4 2022,241450.6,142088.7925,61912.0225
TIMBER,TIMBER 4419Mo,Asia Pacific,Taiwan,Q3 2022,54459.2,32835.5815,13615.97
TIMBER,TIMBER 4419Mo,Asia Pacific,Taiwan,Q3 2022,45056.1,27160.7565,11125.1175
TIMBER,TIMBER 4419Mo,Asia Pacific,Taiwan,Q3 2022,65589.4,38262.675,15256.6485
TIMBER,TIMBER 4419Mo,Asia Pacific,Taiwan,Q4 2022,55580.3,33985.186,14496.0595
TIMBER,TIMBER 4419Mo,Asia Pacific,Taiwan,Q4 2022,56721.6,34889.9945,14112.972
TIMBER,TIMBER 4419Mo,Asia Pacific,Taiwan,Q4 2022,44359.2,27245.126,10400.4765
TIMBER,TIMBER 4419Mo,Asia Pacific,Vietnam,Q3 2022,44440,38778.2115,20161.8595
TIMBER,TIMBER 4419Mo,Asia Pacific,Vietnam,Q3 2022,99990,87388.695,44155.449
TIMBER,TIMBER 4419Mo,Asia Pacific,Vietnam,Q3 2022,4444,5403.4005,3210.031
TIMBER,TIMBER 4419Mo,Asia Pacific,Vietnam,Q4 2022,5555,6926.488,3708.515
TIMBER,TIMBER 4419Mo,Asia Pacific,Vietnam,Q4 2022,4444,5590.807,3130.6775
TIMBER,TIMBER 4419Mo,Asia Pacific,Vietnam,Q4 2022,44440,42272.473,-7519.516
TIMBER,TIMBER 4419Mo,EMEA,Austria,Q3 2022,86857.98,38720.29,10655.0955
TIMBER,TIMBER 4419Mo,EMEA,Austria,Q3 2022,80388.93,33628.9835,7983.705
TIMBER,TIMBER 4419Mo,EMEA,Austria,Q3 2022,77810.4,35557.113,12648.4235
TIMBER,TIMBER 4419Mo,EMEA,Austria,Q4 2022,70166.72,31397.918,8575.5645
TIMBER,TIMBER 4419Mo,EMEA,Austria,Q4 2022,47427.58,25801.924,10090.2065
TIMBER,TIMBER 4419Mo,EMEA,Austria,Q4 2022,146749.97,54052.758,18104.9765
TIMBER,TIMBER 4419Mo,EMEA,Bosnia-Herz.,Q4 2022,1111,1494.35,40.603
TIMBER,TIMBER 4419Mo,EMEA,Belgium,Q3 2022,0,0,-0.0095
TIMBER,TIMBER 4419Mo,EMEA,Belgium,Q3 2022,8484,3301.269,-1320.633
TIMBER,TIMBER 4419Mo,EMEA,Belgium,Q4 2022,43652.2,19436.6675,2312.0435
TIMBER,TIMBER 4419Mo,EMEA,Belgium,Q4 2022,89405.2,39808.743,3688.489
TIMBER,TIMBER 4419Mo,EMEA,Czech Republic,Q3 2022,94960.2,44026.648,14545.3835
TIMBER,TIMBER 4419Mo,EMEA,Czech Republic,Q3 2022,94839,46038.178,14208.2095
TIMBER,TIMBER 4419Mo,EMEA,Czech Republic,Q3 2022,71306,33321.269,14652.401
TIMBER,TIMBER 4419Mo,EMEA,Czech Republic,Q4 2022,96273.2,45865.05,16632.106
TIMBER,TIMBER 4419Mo,EMEA,Czech Republic,Q4 2022,47894.2,22732.056,7486.266
TIMBER,TIMBER 4419Mo,EMEA,Czech Republic,Q4 2022,75063.2,36560.674,12839.9435
TIMBER,TIMBER 4419Mo,EMEA,Germany,Q3 2022,904384.3,359339.1625,82581.163
TIMBER,TIMBER 4419Mo,EMEA,Germany,Q3 2022,905061,342953.952,69881.031
TIMBER,TIMBER 4419Mo,EMEA,Germany,Q3 2022,694403.28,279117.5525,64487.4725
TIMBER,TIMBER 4419Mo,EMEA,Germany,Q4 2022,978528.4,391039.7885,74441.734
TIMBER,TIMBER 4419Mo,EMEA,Germany,Q4 2022,871743.12,350067.552,66078.5135
TIMBER,TIMBER 4419Mo,EMEA,Germany,Q4 2022,637330.2,243293.2235,36209.421
TIMBER,TIMBER 4419Mo,EMEA,Denmark,Q3 2022,20200,5947,1387
TIMBER,TIMBER 4419Mo,EMEA,Denmark,Q3 2022,20200,5947,1387
TIMBER,TIMBER 4419Mo,EMEA,Denmark,Q4 2022,20200,5947,1387
TIMBER,TIMBER 4419Mo,EMEA,Spain,Q3 2022,321774.89,166516.874,9554.397
TIMBER,TIMBER 4419Mo,EMEA,Spain,Q3 2022,306993.54,162958.212,27814.1475
TIMBER,TIMBER 4419Mo,EMEA,Spain,Q3 2022,358586.36,192378.762,31657.2205
TIMBER,TIMBER 4419Mo,EMEA,Spain,Q4 2022,363579.8,191966.5855,31638.2205
TIMBER,TIMBER 4419Mo,EMEA,Spain,Q4 2022,493359.75,255820.693,48959.7225
TIMBER,TIMBER 4419Mo,EMEA,Spain,Q4 2022,369441.84,190673.5215,44341.63
TIMBER,TIMBER 4419Mo,EMEA,Finland,Q3 2022,1000249.46,371864.846,50254.2685
TIMBER,TIMBER 4419Mo,EMEA,Finland,Q3 2022,1142875.6,396115.4865,14730.947
TIMBER,TIMBER 4419Mo,EMEA,Finland,Q3 2022,1008672.86,367466.118,49707.4675
TIMBER,TIMBER 4419Mo,EMEA,Finland,Q4 2022,982411.85,323283.575,12233.416
TIMBER,TIMBER 4419Mo,EMEA,Finland,Q4 2022,931992.65,323776.701,31938.525
TIMBER,TIMBER 4419Mo,EMEA,Finland,Q4 2022,644743.6,222424.241,24372.4115
TIMBER,TIMBER 4419Mo,EMEA,France,Q3 2022,461659.89,157414.2875,22120.104
TIMBER,TIMBER 4419Mo,EMEA,France,Q3 2022,526863.47,205868.9235,55139.6055
TIMBER,TIMBER 4419Mo,EMEA,France,Q3 2022,421308.37,174890.9435,56196.623
TIMBER,TIMBER 4419Mo,EMEA,France,Q4 2022,588098.76,227633.4045,56761.265
TIMBER,TIMBER 4419Mo,EMEA,France,Q4 2022,466199.84,179108.5255,56592.564
TIMBER,TIMBER 4419Mo,EMEA,France,Q4 2022,462798.16,193676.025,59801.1795
TIMBER,TIMBER 4419Mo,EMEA,United Kingdom,Q3 2022,33150,11931,1801.1833
TIMBER,TIMBER 4419Mo,EMEA,United Kingdom,Q3 2022,22950,8730,2009.9952
TIMBER,TIMBER 4419Mo,EMEA,United Kingdom,Q4 2022,8925,1455,-1331.3929
TIMBER,TIMBER 4419Mo,EMEA,United Kingdom,Q3 2022,165983.4,64134.8135,16192.009
TIMBER,TIMBER 4419Mo,EMEA,United Kingdom,Q3 2022,184900.7,72718.51,18421.1555
TIMBER,TIMBER 4419Mo,EMEA,United Kingdom,Q3 2022,144015.9,54139.721,16329.949
TIMBER,TIMBER 4419Mo,EMEA,United Kingdom,Q4 2022,215261.3,90090.5045,27847.35
TIMBER,TIMBER 4419Mo,EMEA,United Kingdom,Q4 2022,202979.7,86022.6045,27943.927
TIMBER,TIMBER 4419Mo,EMEA,United Kingdom,Q4 2022,150813.2,57948.081,18723.778
TIMBER,TIMBER 4419Mo,EMEA,Italy,Q3 2022,645450.6,310777.5565,98005.3915
TIMBER,TIMBER 4419Mo,EMEA,Italy,Q3 2022,561479.2,260723.6335,88147.802
TIMBER,TIMBER 4419Mo,EMEA,Italy,Q3 2022,495910,239466.006,79765.1825
TIMBER,TIMBER 4419Mo,EMEA,Italy,Q4 2022,674558.8,325239.5015,80693.608
TIMBER,TIMBER 4419Mo,EMEA,Italy,Q4 2022,626886.8,291129.495,71491.148
TIMBER,TIMBER 4419Mo,EMEA,Italy,Q4 2022,290708.3,139770.878,32496.935
TIMBER,TIMBER 4419Mo,EMEA,Netherlands,Q3 2022,403131.4,174520.985,60821.4605
TIMBER,TIMBER 4419Mo,EMEA,Netherlands,Q3 2022,505484.8,212870.68,75473.7855
TIMBER,TIMBER 4419Mo,EMEA,Netherlands,Q3 2022,299263,141282.6605,54746.5145
TIMBER,TIMBER 4419Mo,EMEA,Netherlands,Q4 2022,468357.2,184538.6685,61028.228
TIMBER,TIMBER 4419Mo,EMEA,Netherlands,Q4 2022,432805.2,192208.066,72663.6475
TIMBER,TIMBER 4419Mo,EMEA,Netherlands,Q4 2022,306878.4,136199.7805,53875.032
TIMBER,TIMBER 4419Mo,EMEA,Poland,Q3 2022,96000.5,40257.3235,5274.685
TIMBER,TIMBER 4419Mo,EMEA,Poland,Q3 2022,130128.4,54022.795,9504.104
TIMBER,TIMBER 4419Mo,EMEA,Poland,Q3 2022,109186.05,51907.7625,13784.9275
TIMBER,TIMBER 4419Mo,EMEA,Poland,Q4 2022,105747,50918.6225,12456.875
TIMBER,TIMBER 4419Mo,EMEA,Poland,Q4 2022,111923.15,52426.6145,11533.741
TIMBER,TIMBER 4419Mo,EMEA,Poland,Q4 2022,82678.6,42943.9805,9910.4855
TIMBER,TIMBER 4419Mo,EMEA,Portugal,Q3 2022,123783.58,43299.879,4227.6615
TIMBER,TIMBER 4419Mo,EMEA,Portugal,Q3 2022,80291.97,30777.929,3802.014
TIMBER,TIMBER 4419Mo,EMEA,Portugal,Q3 2022,62765.44,22202.5545,1338.151
TIMBER,TIMBER 4419Mo,EMEA,Portugal,Q4 2022,0,0,-828.552
TIMBER,TIMBER 4419Mo,EMEA,Portugal,Q4 2022,144955.2,52239.4645,11614.2345
TIMBER,TIMBER 4419Mo,EMEA,Portugal,Q4 2022,68926.44,29882.8675,4023.592
TIMBER,TIMBER 4419Mo,EMEA,Serbia,Q4 2022,1111,1128.6,-13.0625
TIMBER,TIMBER 4419Mo,EMEA,Russian Fed.,Q3 2022,1819767.5,128078.8575,38826.006
TIMBER,TIMBER 4419Mo,EMEA,Russian Fed.,Q3 2022,1631049,95327.0755,15387.036
TIMBER,TIMBER 4419Mo,EMEA,Russian Fed.,Q3 2022,1742048,87299.053,22239.6235
TIMBER,TIMBER 4419Mo,EMEA,Russian Fed.,Q4 2022,1785478,114225.4445,33496.6485
TIMBER,TIMBER 4419Mo,EMEA,Russian Fed.,Q4 2022,1766510.2,92840.1655,22253.6455
TIMBER,TIMBER 4419Mo,EMEA,Russian Fed.,Q4 2022,1805597.2,129499.953,43313.369
TIMBER,TIMBER 4419Mo,EMEA,Sweden,Q3 2022,948955.6,416679.329,51402.6665
TIMBER,TIMBER 4419Mo,EMEA,Sweden,Q3 2022,1085457.1,444048.506,103217.4905
TIMBER,TIMBER 4419Mo,EMEA,Sweden,Q3 2022,1017070,427870.177,94069.779
TIMBER,TIMBER 4419Mo,EMEA,Sweden,Q4 2022,874983.2,377068.072,76723.5105
TIMBER,TIMBER 4419Mo,EMEA,Sweden,Q4 2022,744511.4,334223.1575,72861.922
TIMBER,TIMBER 4419Mo,EMEA,Sweden,Q4 2022,692991.3,319479.9175,55077.77
TIMBER,TIMBER 4419Mo,EMEA,Slovenia,Q3 2022,20280.8,11254.84,2606.553
TIMBER,TIMBER 4419Mo,EMEA,Slovenia,Q3 2022,20200,11210,3032.552
TIMBER,TIMBER 4419Mo,EMEA,Slovenia,Q3 2022,20200,11210,2027.604
TIMBER,TIMBER 4419Mo,EMEA,Slovenia,Q4 2022,20240.4,11232.42,2588.769
TIMBER,TIMBER 4419Mo,EMEA,Slovenia,Q4 2022,20220.2,11221.21,2584.494
TIMBER,TIMBER 4419Mo,EMEA,Slovakia,Q3 2022,27270,11003.85,2191.4315
TIMBER,TIMBER 4419Mo,EMEA,Slovakia,Q3 2022,-1010,-407.55,-136.8
TIMBER,TIMBER 4419Mo,EMEA,Slovakia,Q4 2022,0,-407.55,-407.55
TIMBER,TIMBER 4419Mo,EMEA,Slovakia,Q4 2022,0,0,-996.455
TIMBER,TIMBER 4419Mo,EMEA,Slovakia,Q4 2022,24240,9781.2,3192.0095
TIMBER,TIMBER 4419Mo,EMEA,Turkey,Q3 2022,96354,74007.09,19495.615
TIMBER,TIMBER 4419Mo,EMEA,Turkey,Q3 2022,19998,15330.15,-2530.743
TIMBER,TIMBER 4419Mo,EMEA,Turkey,Q3 2022,58176,44668.62,1986.716
TIMBER,TIMBER 4419Mo,EMEA,Turkey,Q4 2022,76356,58676.94,23510.0205
TIMBER,TIMBER 4419Mo,EMEA,Turkey,Q4 2022,58176,44668.62,11190.43
TIMBER,TIMBER 4419Mo,EMEA,Turkey,Q4 2022,19998,15330.15,1801.96
TIMBER,TIMBER 4419Mo,EMEA,Ukraine,Q3 2022,1111,679.25,226.5845
TIMBER,TIMBER 4419Mo,EMEA,Ukraine,Q4 2022,2222,1233.1,381.843
TIMBER,TIMBER 4419Mo,North America,Canada,Q3 2022,508638.1018,460780.6945,149950.337
TIMBER,TIMBER 4419Mo,North America,Canada,Q3 2022,660690.59,484633.8835,120218.453
TIMBER,TIMBER 4419Mo,North America,Canada,Q3 2022,605405.6978,428819.7685,68499.3605
TIMBER,TIMBER 4419Mo,North America,Canada,Q4 2022,422778.3715,368339.453,101488.4525
TIMBER,TIMBER 4419Mo,North America,Canada,Q4 2022,570427.4829,387451.9425,94527.2895
TIMBER,TIMBER 4419Mo,North America,Canada,Q4 2022,412651.5226,394150.288,127038.0565
TIMBER,TIMBER 4419Mo,North America,USA,Q3 2022,1435.14,2955.1438,517.4077
TIMBER,TIMBER 4419Mo,North America,USA,Q3 2022,23199.7674,24357.3887,8163.2387
